0.0189971	3.20043	0.000205439	0.00020506	1.41713	0.0280075	1.99827e-07	2.00245e-07	72.9203	0.0174579	0.731396	0.0173572	0.735283	220.857	-1.94458	20000	0.0278355	0.0561384	0.0276434	
0.019757	3.20043	0.000199101	0.000198664	1.46192	0.0280075	1.99825e-07	2.00245e-07	72.9203	0.0163974	0.664613	0.0162914	0.667867	235.04	-2.02199	20000	0.0278355	0.0561384	0.0276434	
0.0205169	3.20043	0.00019319	0.000192701	1.50705	0.0280075	1.99824e-07	2.00245e-07	72.9203	0.0154384	0.597829	0.0153281	0.60045	249.776	-2.0994	20000	0.0278355	0.0561384	0.0276434	
0.0212767	3.20043	0.000187747	0.000187211	1.55249	0.0280075	1.99823e-07	2.00244e-07	72.9203	0.0145809	0.531044	0.0144671	0.533033	265.066	-2.1768	20000	0.0278355	0.0561384	0.0276434	
0.0220366	3.20043	0.000182814	0.000182237	1.59822	0.0280075	1.99822e-07	2.00244e-07	72.9203	0.0138248	0.464258	0.0137086	0.465615	280.909	-2.25421	20000	0.0278355	0.0561384	0.0276434	
0.0227965	3.20043	0.000178433	0.000177822	1.6442	0.0280075	1.99821e-07	2.00244e-07	72.9203	0.0131702	0.397471	0.0130525	0.398197	297.306	-2.33162	20000	0.0278355	0.0561384	0.0276434	
0.0235563	3.20043	0.000174646	0.00017401	1.69042	0.0280075	1.99821e-07	2.00245e-07	72.9203	0.012617	0.330682	0.0124989	0.330778	314.257	-2.40903	20000	0.0278355	0.0561384	0.0276434	
0.0243162	3.20043	0.000171491	0.00017084	1.73686	0.0280075	1.9982e-07	2.00245e-07	72.9203	0.0121653	0.263894	0.0120476	0.26336	331.761	-2.48644	20000	0.0278355	0.0561384	0.0276434	
0.0250761	3.20043	0.000169004	0.000168349	1.7835	0.0280075	1.9982e-07	2.00246e-07	72.9203	0.0118151	0.197104	0.0116988	0.195942	349.819	-2.56385	20000	0.0278355	0.0561384	0.0276434	
0.025836	3.20043	0.000167216	0.000166567	1.83033	0.0280075	1.9982e-07	2.00247e-07	72.9203	0.0115664	0.130315	0.0114524	0.128524	368.43	-2.64125	20000	0.0278355	0.0561384	0.0276434	
0.0265958	3.20043	0.000166148	0.000165518	1.87733	0.0280075	1.9982e-07	2.00248e-07	72.9203	0.0114192	0.0635252	0.0113084	0.0611063	387.595	-2.71866	20000	0.0278355	0.0561384	0.0276434	
0.0273557	3.20043	0.000165815	0.000165214	1.9245	0.0280075	1.9982e-07	2.00249e-07	72.9203	0.0113734	-0.00326439	0.0112669	-0.00631039	407.313	-2.79607	20000	0.0278355	0.0561384	0.0276434	
0.0281156	3.20043	0.000166221	0.00016566	1.97181	0.0280075	1.9982e-07	2.00251e-07	72.9203	0.0114291	-0.0700537	0.0113277	-0.0737262	427.585	-2.87348	20000	0.0278355	0.0561384	0.0276434	
0.0288754	3.20043	0.00016736	0.00016685	2.01925	0.0280075	1.99821e-07	2.00252e-07	72.9203	0.0115863	-0.136843	0.011491	-0.141141	448.41	-2.95089	20000	0.0278355	0.0561384	0.0276434	
0.0296353	3.20043	0.000169219	0.000168769	2.06683	0.0280075	1.99822e-07	2.00254e-07	72.9203	0.011845	-0.203631	0.0117567	-0.208554	469.789	-3.0283	20000	0.0278355	0.0561384	0.0276434	
0.0303952	3.20043	0.000171772	0.000171392	2.11452	0.0280075	1.99823e-07	2.00256e-07	72.9203	0.0122052	-0.270419	0.0121248	-0.275967	491.722	-3.1057	20000	0.0278355	0.0561384	0.0276434	
0.0311551	3.20043	0.000174991	0.000174686	2.16233	0.0280075	1.99824e-07	2.00258e-07	72.9204	0.0126668	-0.337205	0.0125954	-0.343377	514.208	-3.18311	20000	0.0278355	0.0561384	0.0276434	
0.0319149	3.20043	0.000178839	0.000178616	2.21024	0.0280075	1.99825e-07	2.0026e-07	72.9204	0.0132299	-0.403991	0.0131683	-0.410786	537.248	-3.26052	20000	0.0278355	0.0561384	0.0276434	
0.0326748	3.20043	0.000183276	0.00018314	2.25825	0.0280075	1.99827e-07	2.00263e-07	72.9204	0.0138944	-0.470775	0.0138436	-0.478193	560.841	-3.33793	20000	0.0278355	0.0561384	0.0276434	
0.0334347	3.20043	0.000188261	0.000188216	2.30636	0.0280075	1.99828e-07	2.00265e-07	72.9204	0.0146604	-0.537558	0.0146213	-0.545597	584.988	-3.41534	20000	0.0278355	0.0561384	0.0276434	
0.0341945	3.20043	0.000193752	0.000193799	2.35454	0.0280075	1.9983e-07	2.00268e-07	72.9204	0.0155279	-0.604339	0.0155014	-0.613	609.688	-3.49275	20000	0.0278355	0.0561384	0.0276434	
0.0349544	3.20043	0.000199707	0.000199847	2.40281	0.0280075	1.99832e-07	2.00271e-07	72.9204	0.0164968	-0.671119	0.0164839	-0.680399	634.942	-3.57015	20000	0.0278355	0.0561384	0.0276434	
0.0357143	3.20043	0.000206085	0.000206321	2.45116	0.0280075	1.99834e-07	2.00274e-07	72.9204	0.0175672	-0.737896	0.0175688	-0.747796	660.749	-3.64756	20000	0.0278355	0.0561384	0.0276434	
0.0364742	3.20043	0.000212848	0.00021318	2.49958	0.0280075	1.99837e-07	2.00278e-07	72.9204	0.018739	-0.804672	0.018756	-0.815191	687.11	-3.72497	20000	0.0278355	0.0561384	0.0276434	
0.037234	3.20043	0.000219962	0.000220388	2.54806	0.0280075	1.99839e-07	2.00281e-07	72.9204	0.0200123	-0.871445	0.0200456	-0.882582	714.025	-3.80238	20000	0.0278355	0.0561384	0.0276434	
0.0379939	3.20043	0.000227393	0.000227914	2.59661	0.0280075	1.99842e-07	2.00285e-07	72.9204	0.021387	-0.938215	0.0214375	-0.94997	741.493	-3.87979	20000	0.0278355	0.0561384	0.0276434	
0.0387538	3.20043	0.000235111	0.000235725	2.64522	0.0280075	1.99845e-07	2.00289e-07	72.9204	0.0228631	-1.00498	0.0229318	-1.01735	769.515	-3.95719	20000	0.0278355	0.0561384	0.0276434	
0.0395136	3.20043	0.000243089	0.000243796	2.69388	0.0280075	1.99848e-07	2.00293e-07	72.9204	0.0244406	-1.07175	0.0245284	-1.08474	798.09	-4.0346	20000	0.0278355	0.0561384	0.0276434	
0.0402735	3.20043	0.000251301	0.0002521	2.74261	0.0280075	1.99851e-07	2.00297e-07	72.9204	0.0261195	-1.13851	0.0262273	-1.15211	827.219	-4.11201	20000	0.0278355	0.0561384	0.0276434	
0.0410334	3.20043	0.000259727	0.000260616	2.79138	0.0280075	1.99854e-07	2.00301e-07	72.9204	0.0278998	-1.20527	0.0280285	-1.21949	856.901	-4.18942	20000	0.0278355	0.0561384	0.0276434	
0.0417933	3.20043	0.000268345	0.000269324	2.8402	0.0280075	1.99858e-07	2.00306e-07	72.9204	0.0297815	-1.27202	0.0299321	-1.28686	887.137	-4.26683	20000	0.0278355	0.0561384	0.0276434	
0.0425531	3.20043	0.000277137	0.000278204	2.88906	0.0280075	1.99862e-07	2.00311e-07	72.9204	0.0317645	-1.33878	0.0319379	-1.35422	917.926	-4.34424	20000	0.0278355	0.0561384	0.0276434	
0.043313	3.20043	0.000286089	0.000287243	2.93797	0.0280075	1.99866e-07	2.00316e-07	72.9204	0.0338489	-1.40552	0.034046	-1.42158	949.269	-4.42164	20000	0.0278355	0.0561384	0.0276434	
